# tool=multi_record
# schema_version=2
# sensors=accelerometer|linear_acceleration|gyroscope|magnetometer|orientation|gps
# Inertial correction: sensor=g_force; operation=add; unit=m/s^2; x=-0.10726921; y=-0.2757522; z=0.038988113
# Inertial correction: sensor=linear_acceleration; operation=add; unit=m/s^2; x=0.0; y=0.0; z=0.0
# Inertial correction: sensor=gyroscope; operation=add; unit=rad/s; x=0.0; y=0.0; z=0.0
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s),Altitude (m),
135.370273,-0.0464,0.1030,0.9829,-0.7112,-0.2943,0.0433,-0.0050,0.3888,0.1149,8.0398,4.6116,-49.1416,309.1283,-8.6950,3.2472,46.89678010,-114.03525970,1.31178033,957.31750488,
135.470924,0.0162,0.2031,0.8737,-0.5236,0.8019,-1.1692,-0.2699,-0.2419,-0.1950,6.6002,4.6360,-49.5564,308.9369,-9.0586,5.4594,46.89678010,-114.03525970,1.31178033,957.31750488,
135.571306,0.0452,0.1551,0.9286,-0.3767,0.2376,-0.5016,0.3164,0.2740,-0.0062,6.3196,4.7824,-49.7638,310.5731,-8.8775,5.2630,46.89678010,-114.03525970,1.31178033,957.31750488,
135.671783,0.1204,0.2409,0.7969,0.5573,0.5033,-1.4899,0.4860,0.0305,0.1389,7.6860,2.9036,-50.1542,310.4404,-11.1096,4.0527,46.89678010,-114.03525970,1.31178033,957.31750488,
135.772037,0.0876,0.0595,1.1853,0.2697,-1.1716,2.0965,0.0055,0.3180,-0.2475,8.6010,2.4400,-50.7032,310.4280,-12.4829,4.6322,46.89678010,-114.03525970,1.31178033,957.31750488,
135.872463,-0.0366,-0.0437,1.1220,-1.0161,-2.3472,1.6402,0.0931,0.2625,0.2251,8.3204,2.5132,-50.5934,311.3948,-12.1544,4.0473,46.89678010,-114.03525970,1.31178033,957.30651855,
135.972849,0.0638,0.1705,0.7646,0.4803,0.1744,-2.1505,-0.0592,0.2475,0.1817,10.4066,2.0984,-50.3006,309.2993,-10.4014,1.8342,46.89678920,-114.03526880,1.50656021,957.30651855,
136.073197,0.0880,0.1646,0.9033,0.7510,0.1825,-0.9155,0.0230,-0.0859,-0.1115,10.8946,1.9764,-49.4588,308.6779,-10.2725,1.3344,46.89678920,-114.03526880,1.50656021,957.30651855,
136.172932,0.0828,0.1763,0.9164,0.6712,0.0296,-0.5984,0.3485,-0.0786,-0.3459,10.2602,1.5372,-50.2152,309.8899,-11.2412,1.7086,46.89678920,-114.03526880,1.50656021,957.30651855,
136.273659,-0.0485,0.2351,1.0146,-0.7029,0.3946,0.7757,0.3377,-0.0629,-0.2526,9.6502,1.0126,-50.2274,312.4829,-12.1963,1.9770,46.89678920,-114.03526880,1.50656021,957.30651855,
136.373681,-0.0347,0.0666,1.1243,-0.5881,-0.9727,1.5043,-0.1933,0.1406,-0.1724,9.4062,2.7206,-50.1664,314.2753,-10.9816,1.8673,46.89678920,-114.03526880,1.50656021,957.30651855,
136.474000,0.0701,0.1401,0.9684,0.5610,-0.0115,-0.1589,-0.2332,0.1024,0.0497,9.1622,3.3428,-50.1542,314.3055,-9.6679,1.4101,46.89678920,-114.03526880,1.50656021,957.30651855,
136.574568,0.0540,0.2094,0.6395,0.4987,0.7079,-3.3961,0.0237,0.0618,0.1155,9.9674,3.6234,-49.5076,313.5659,-9.5778,1.0128,46.89678920,-114.03526880,1.50656021,957.30651855,
136.674811,0.0628,0.2020,0.9202,0.4964,0.5891,-1.0098,-0.0112,-0.1236,-0.0200,9.7356,4.3188,-49.7028,313.2989,-9.4870,1.5381,46.89678920,-114.03526880,1.50656021,957.30651855,
136.775501,0.0118,0.2034,1.2288,-0.0247,0.2014,1.9160,-0.0053,0.1488,0.1351,9.8210,3.3062,-50.6910,313.3426,-9.8607,1.7386,46.89678920,-114.03526880,1.50656021,957.30651855,
136.876019,-0.0780,0.0145,1.3074,-1.1531,-1.5004,4.0385,0.4105,0.0248,0.3170,10.3334,4.6604,-49.9102,313.2059,-8.8821,1.1169,46.89678920,-114.03526880,1.50656021,957.30651855,
136.976323,0.0200,0.0857,1.0233,-0.0415,-0.5417,-0.0321,-0.2404,0.1021,0.3130,9.8576,2.4888,-50.6056,311.3837,-10.2674,2.2371,46.89679990,-114.03528380,1.48980105,957.30651855,
137.076686,0.0139,0.1916,0.6128,-0.0795,0.2152,-3.3827,0.3189,0.0792,0.4596,11.0654,1.8910,-50.1054,308.8909,-10.7866,1.5916,46.89679990,-114.03528380,1.48980105,957.30651855,
137.177188,0.1403,0.1468,0.8763,1.0235,-0.1573,-1.2584,-0.0793,-0.2159,-0.0147,10.0284,1.0370,-50.6422,307.3951,-11.4222,2.5688,46.89679990,-114.03528380,1.48980105,957.30651855,
137.277662,0.1439,0.1472,1.0261,0.9514,-0.2373,0.1954,0.0434,-0.1808,-0.3024,9.4550,-0.0244,-50.6788,308.1867,-12.0851,3.3582,46.89679990,-114.03528380,1.48980105,957.30651855,
137.378098,0.2782,0.2696,1.1091,1.6501,0.6170,0.8224,-0.5098,-0.1771,-0.4721,8.5888,0.0610,-50.8740,310.1470,-14.1545,5.7540,46.89679990,-114.03528380,1.48980105,957.30651855,
137.478344,-0.0641,0.0461,1.1564,-1.2669,-1.2506,2.0128,-0.1634,0.1512,-0.2981,9.9430,3.4282,-49.9346,313.8529,-11.1710,3.9042,46.89679990,-114.03528380,1.48980105,957.30651855,
137.578739,-0.0067,0.1668,0.7183,-0.5023,-0.0055,-2.2684,0.1261,0.0239,-0.0660,10.6872,4.4164,-50.1298,314.6479,-10.6159,3.2936,46.89679990,-114.03528380,1.48980105,957.30651855,
137.679053,-0.0181,0.2302,0.7120,-0.6384,0.6378,-2.7310,-0.0507,-0.0689,-0.0720,10.2724,4.0870,-50.4592,315.0981,-10.9035,3.2950,46.89679990,-114.03528380,1.48980105,957.30651855,
137.779325,-0.0130,0.1878,1.0713,-0.6412,0.3421,0.5789,0.0666,0.0001,0.0251,9.8942,4.2212,-50.7642,315.4604,-10.8054,3.5894,46.89679990,-114.03528380,1.48980105,957.30651855,
137.879615,0.1288,0.1245,1.3720,-0.0047,0.3443,3.5615,-0.1613,-0.0167,0.2015,10.2602,3.9894,-50.6666,314.8264,-10.8493,3.5428,46.89679990,-114.03528380,1.48980105,957.30651855,
137.980094,-0.0251,0.1639,0.8941,-0.8170,-0.1524,-0.6265,0.2448,-0.0665,0.3249,11.2728,3.5380,-51.2156,313.6751,-11.8131,2.6499,46.89680960,-114.03529840,1.42079616,957.30651855,
138.079901,-0.0783,0.0429,0.8589,-0.8153,-0.9080,-0.7817,0.1662,0.2526,0.5146,11.6632,2.4766,-51.3620,311.1579,-8.5287,0.8014,46.89680960,-114.03529840,1.42079616,957.30651855,
138.180577,0.0587,0.1604,0.6516,0.4761,0.2248,-3.9962,-0.1563,-0.2693,0.3880,12.3098,0.7442,-50.3616,307.7991,-9.8553,0.9790,46.89680960,-114.03529840,1.42079616,957.30651855,
138.280658,0.1427,0.1503,0.9318,0.9821,0.0922,-0.3389,0.1224,-0.1499,-0.0433,9.9308,1.1102,-50.9594,307.1510,-9.0219,3.4276,46.89680960,-114.03529840,1.42079616,957.30651855,
138.380837,0.1330,0.0400,1.3684,0.6942,-0.8310,3.0328,-0.3776,-0.2160,-0.6212,8.8694,2.3790,-51.0204,309.3467,-8.4871,4.7640,46.89680960,-114.03529840,1.42079616,957.30651855,
138.481224,0.1215,-0.0438,1.5404,1.0380,-1.0517,5.2740,-0.6976,0.3530,-1.0452,8.6132,5.0020,-50.9472,313.3613,-6.8004,4.1830,46.89680960,-114.03529840,1.42079616,957.30651855,
138.582269,0.0442,0.1391,0.8996,0.0825,0.4991,-0.6945,0.1320,0.0393,-0.0291,9.9186,5.7828,-50.9350,316.3233,-6.1198,2.2408,46.89680960,-114.03529840,1.42079616,957.30651855,
138.681965,0.0013,0.1907,0.6464,-0.3913,0.8982,-3.2077,0.1221,-0.0289,0.0685,9.6136,5.2216,-49.8858,316.4512,-6.7276,2.2408,46.89680960,-114.03529840,1.42079616,957.30651855,
138.782184,-0.0166,0.2036,0.7686,-0.4210,1.0806,-2.7141,-0.0754,-0.0008,-0.0942,10.4676,5.2948,-50.4226,316.5392,-7.0922,2.1449,46.89680960,-114.03529840,1.42079616,957.30651855,
138.882496,-0.0325,0.1971,1.0162,-0.4351,0.9062,0.1505,0.0304,0.1241,-0.0494,10.2114,5.8926,-51.4596,317.0779,-7.6589,1.2959,46.89680960,-114.03529840,1.42079616,957.30480957,
138.983662,0.1968,-0.0457,1.5343,1.8491,-1.2409,4.9678,-0.7487,-0.2638,-0.0612,10.3578,6.2952,-50.3860,316.7969,-6.6188,1.0331,46.89681880,-114.03531100,1.43237364,957.30480957,
139.083754,0.0828,0.0282,1.0812,0.6834,-0.6615,0.8941,0.3503,-0.0374,0.2998,10.2602,5.0874,-50.6422,316.0505,-6.9341,1.4908,46.89681880,-114.03531100,1.43237364,957.30480957,
139.184148,0.0280,0.1267,0.8719,0.0972,0.1209,-0.9028,0.3361,-0.0478,0.2940,10.1138,4.4408,-50.3372,314.5157,-7.9819,2.0228,46.89681880,-114.03531100,1.43237364,957.30480957,
139.285149,0.0555,0.1808,0.7237,0.1496,0.3874,-2.7845,0.2379,-0.3183,0.0983,9.5648,1.7812,-52.2160,313.0270,-10.2322,2.9874,46.89681880,-114.03531100,1.43237364,957.30480957,
139.385627,0.0885,0.1438,0.9295,0.2892,-0.2391,-0.5819,0.1420,-0.1377,-0.0402,8.7840,0.3416,-51.9354,312.8556,-11.4087,4.2029,46.89681880,-114.03531100,1.43237364,957.30480957,
139.485948,0.2336,0.1512,1.1917,1.3462,-0.3582,1.9694,-0.0335,-0.1344,0.0398,6.9052,-0.1464,-52.3624,312.9415,-12.4028,5.9228,46.89681880,-114.03531100,1.43237364,957.30480957,
139.586249,0.2207,0.0888,1.3198,1.1586,-0.7930,3.3774,-0.6280,0.2491,-0.6319,7.1370,1.2688,-51.5694,314.5056,-11.7817,7.0912,46.89681880,-114.03531100,1.43237364,957.30480957,
139.686439,0.1369,0.1329,0.8841,0.3893,-0.2739,-0.6821,-0.0652,0.0816,-0.0204,7.9178,2.6230,-51.8622,315.9211,-10.3457,5.8389,46.89681880,-114.03531100,1.43237364,957.30480957,
139.787546,0.0398,0.2140,0.5822,-0.4247,0.5011,-3.6298,0.0154,0.1175,-0.1163,8.2838,2.4766,-51.9720,316.4760,-10.2640,5.3777,46.89681880,-114.03531100,1.43237364,957.30480957,
139.887165,0.0465,0.2158,0.8682,-0.3955,0.7663,-1.4173,-0.2195,0.0215,-0.0705,8.6254,4.2578,-51.8134,317.3774,-9.4674,5.0157,46.89681880,-114.03531100,1.43237364,957.29437256,
139.987430,0.0164,0.2128,1.1883,-0.6805,0.7224,2.1354,0.1132,0.1482,0.2042,9.3330,4.8678,-52.3380,317.5375,-8.8537,4.7170,46.89682710,-114.03532450,1.36252367,957.29437256,
140.087694,0.0348,0.1126,1.3402,0.2812,0.2372,2.9050,-0.3625,0.0558,-0.0409,9.7844,5.4778,-51.7890,316.2821,-8.5114,4.3522,46.89682710,-114.03532450,1.36252367,957.29437256,
140.187966,0.0204,0.0890,1.0557,-0.4905,-0.3447,0.8379,0.3685,-0.1541,0.2467,10.1626,4.0626,-51.1912,315.2516,-9.1838,4.6128,46.89682710,-114.03532450,1.36252367,957.29437256,
140.288379,0.0225,0.1200,0.7654,-0.4469,-0.4784,-1.6045,0.3645,0.2594,0.1544,10.0162,1.3786,-52.0208,314.0029,-10.6478,4.5562,46.89682710,-114.03532450,1.36252367,957.29437256,
140.388526,0.0610,0.1383,0.7461,-0.0393,-0.3301,-2.6590,-0.0097,-0.2160,-0.1535,10.6872,0.0854,-51.6426,313.6260,-12.1164,4.5548,46.89682710,-114.03532450,1.36252367,957.29437256,
140.489200,0.0932,0.1391,0.8542,0.0700,-0.5475,-0.9231,0.4095,-0.0563,-0.2208,9.1012,-0.3660,-52.3868,314.8163,-12.6300,5.5297,46.89682710,-114.03532450,1.36252367,957.29437256,
140.589582,0.0574,0.1345,1.0843,-0.3076,-0.6419,1.0341,-0.3989,-0.0565,-0.3389,8.2838,0.0976,-52.1550,316.7589,-12.4503,5.9165,46.89682710,-114.03532450,1.36252367,957.29437256,
140.690487,0.0456,0.0927,1.2467,-0.3204,-0.4211,2.7309,-0.2240,0.2602,-0.2332,7.6494,2.9646,-51.9598,318.4972,-9.5939,5.8461,46.89682710,-114.03532450,1.36252367,957.29437256,
140.790562,0.0302,0.0950,1.1162,-0.3042,-0.3217,1.3532,0.0146,0.1749,-0.0280,9.0890,3.8552,-51.1912,318.6999,-8.6790,4.4373,46.89682710,-114.03532450,1.36252367,957.25854492,
140.892296,0.0486,0.2614,0.5649,0.0764,1.0115,-4.1890,0.1274,0.0421,-0.1470,10.0406,1.4030,-51.1668,318.2745,-10.6373,3.3658,46.89683410,-114.03533690,1.26968479,957.25854492,
140.991236,0.0018,0.2372,0.8838,-0.4158,0.7907,-1.0740,-0.0912,-0.0367,-0.1763,9.7356,2.3668,-51.3498,319.4837,-10.6482,3.1042,46.89683410,-114.03533690,1.26968479,957.25854492,
141.091762,-0.0568,0.2743,1.1214,-0.9106,1.1236,1.3779,0.2308,0.1423,0.1926,10.4798,3.1842,-51.1180,319.7809,-10.4280,2.8264,46.89683410,-114.03533690,1.26968479,957.25854492,
141.192198,0.1076,0.1543,1.3095,0.6814,0.2591,2.9154,-0.2724,-0.0198,0.2222,10.3944,2.1716,-51.1546,317.9114,-10.8590,3.0935,46.89683410,-114.03533690,1.26968479,957.25854492,
141.292657,-0.0105,0.0857,0.9198,-0.2871,-0.9515,-0.5107,0.4589,0.3316,0.4623,10.8702,-0.2440,-50.9106,315.3887,-12.3342,2.8388,46.89683410,-114.03533690,1.26968479,957.25854492,
141.392790,-0.0150,0.1105,0.8378,-0.4093,-0.9239,-1.2091,0.1322,0.1602,0.4736,11.7486,-1.5128,-49.8858,312.4818,-13.1771,2.0068,46.89683410,-114.03533690,1.26968479,957.25854492,
141.493211,0.0514,0.2128,0.7846,0.1733,0.0489,-2.0686,-0.1074,-0.2994,0.3006,11.8096,-3.0622,-50.1420,309.7629,-13.7873,2.6063,46.89683410,-114.03533690,1.26968479,957.25854492,
141.593585,0.0564,0.1798,0.9764,-0.0620,-0.3860,0.2306,0.3979,-0.0521,0.2046,10.6872,-3.8308,-50.4836,308.5707,-13.8351,4.4211,46.89683410,-114.03533690,1.26968479,957.25854492,
141.693883,0.0620,0.1614,1.1503,-0.1299,-0.6477,1.5344,-0.0864,-0.2670,-0.0688,10.2114,-4.8922,-50.7154,308.1342,-15.1259,5.1441,46.89683410,-114.03533690,1.26968479,957.25854492,
141.794048,0.1251,0.1853,1.2674,0.5682,-0.2950,2.8081,-0.3608,-0.0169,-0.2267,8.9182,-4.4652,-49.9468,308.2840,-14.3734,5.4672,46.89683410,-114.03533690,1.26968479,957.25854492,
141.895763,0.0776,0.1849,0.9730,0.0713,-0.1369,0.1325,-0.1320,0.1445,0.1099,10.3334,-2.3058,-50.4348,308.2799,-13.0866,4.6712,46.89683410,-114.03533690,1.26968479,957.26550293,
141.994903,-0.0085,0.2281,0.7140,-0.7403,0.2773,-2.4695,0.1321,0.0269,0.2667,10.4432,-2.1106,-50.3250,307.2090,-12.8510,4.3479,46.89684350,-114.03535140,1.40317929,957.26550293,
142.095489,0.0695,0.2431,0.8814,0.0008,0.5334,-0.9061,0.1387,0.0636,0.2958,10.6628,-2.9158,-50.3494,305.8633,-12.7438,4.4158,46.89684350,-114.03535140,1.40317929,957.26550293,
142.195579,0.0462,0.2973,1.0316,-0.2464,0.7483,0.4537,0.3211,-0.2184,0.4353,11.1142,-4.6848,-49.6540,303.8240,-13.9356,4.5880,46.89684350,-114.03535140,1.40317929,957.26550293,
142.295965,0.1432,0.2470,1.0823,0.5689,0.4045,0.9587,-0.1999,0.0047,0.2507,10.5652,-5.5632,-49.7882,301.3806,-15.0284,5.2551,46.89684350,-114.03535140,1.40317929,957.26550293,
142.396510,-0.0063,0.1620,0.9447,-0.7748,-0.5035,-0.2524,-0.1452,0.2343,0.4249,10.8336,-5.8926,-49.2636,299.4924,-14.3577,5.0752,46.89684350,-114.03535140,1.40317929,957.26550293,
142.496889,0.0183,0.1296,0.8072,-0.2958,-0.5048,-1.5026,0.0795,0.3133,0.6594,12.0048,-5.6730,-49.0562,295.8090,-11.6346,3.3313,46.89684350,-114.03535140,1.40317929,957.26550293,
142.596999,0.0889,0.2129,0.8302,0.2810,0.4231,-1.6226,-0.2438,-0.2778,0.3794,11.4558,-6.2952,-49.8126,292.2337,-11.5622,3.7481,46.89684350,-114.03535140,1.40317929,957.26550293,
142.697253,0.0709,0.2214,0.8864,0.0582,0.3976,-0.6000,0.2873,0.1488,0.1690,11.0654,-6.2464,-50.2396,290.5388,-11.0713,4.8312,46.89684350,-114.03535140,1.40317929,957.26550293,
142.797719,0.0688,0.2242,1.1762,-0.1837,-0.0868,2.1968,0.1986,0.1148,0.1235,10.1138,-7.5396,-49.9468,290.3069,-11.8826,5.5702,46.89684350,-114.03535140,1.40317929,957.26550293,
142.898284,-0.0161,0.0828,1.2576,-0.8237,-0.6870,2.6860,-0.4850,0.3044,-0.1779,11.1630,-6.2464,-50.4470,290.3586,-10.8404,4.9638,46.89684350,-114.03535140,1.40317929,957.27880859,
142.998587,0.0056,0.1924,0.8641,-0.4232,0.4607,-0.9246,-0.0474,0.2929,0.4822,12.2000,-5.6486,-48.9464,288.7097,-9.8237,3.2976,46.89685150,-114.03536590,1.28093338,957.27880859,
143.099203,0.0140,0.1757,0.8448,-0.3205,0.4000,-1.5194,0.0389,0.0516,0.5606,13.4688,-5.4290,-49.2758,285.5479,-9.4500,2.8996,46.89685150,-114.03536590,1.28093338,957.27880859,
143.200326,0.0394,0.1862,0.9086,-0.0087,0.3542,-0.7969,0.2866,0.0788,0.4878,13.0296,-7.1248,-49.4222,282.3680,-10.2137,3.0195,46.89685150,-114.03536590,1.28093338,957.27880859,
143.301040,-0.0162,0.2886,1.0526,-0.5610,1.0208,0.6923,0.2269,0.0927,0.5394,13.1394,-9.5770,-48.7512,279.2361,-11.9845,3.0555,46.89685150,-114.03536590,1.28093338,957.27880859,
143.401462,-0.1051,0.0061,1.3755,-1.5185,-1.8214,5.2529,0.4561,0.3120,0.4415,11.8950,-9.4306,-48.9586,277.4018,-10.7364,4.3872,46.89685150,-114.03536590,1.28093338,957.27880859,
143.501665,-0.0470,0.1066,1.0591,-0.7569,-0.2785,0.5837,-0.4607,0.1727,0.2962,12.9930,-10.2236,-48.4584,274.3597,-10.5653,3.2954,46.89685150,-114.03536590,1.28093338,957.27880859,
143.602022,0.0047,0.1408,0.7842,-0.0457,0.1387,-2.0857,-0.0070,0.0794,0.5846,13.0296,-9.9308,-48.0192,269.5749,-8.9009,0.6804,46.89685150,-114.03536590,1.28093338,957.27880859,
143.702314,0.0802,0.1347,0.8678,0.6752,0.0273,-1.3670,-0.0133,0.0376,0.3127,13.2736,-10.4676,-48.2510,266.3224,-9.0653,0.9267,46.89685150,-114.03536590,1.28093338,957.27880859,
143.802632,-0.0243,0.1322,1.0538,-0.3359,0.1053,0.3803,-0.0322,0.1080,0.1462,13.7006,-10.9678,-48.5926,265.3479,-8.9945,0.5913,46.89685150,-114.03536590,1.28093338,957.27880859,
143.902916,0.1861,0.1556,1.2011,1.5901,0.5589,1.4087,-0.5264,-0.0475,-0.0071,13.4322,-10.9922,-47.9460,264.5882,-8.7838,0.9973,46.89685150,-114.03536590,1.28093338,957.25854492,
144.003475,0.0410,0.0959,1.0462,0.1735,-0.1728,0.7191,0.1371,0.0484,0.4747,13.9080,-10.8580,-48.2632,263.7944,-7.8295,0.0485,46.89685680,-114.03538140,1.31578481,957.25854492,
144.103900,-0.0286,0.1314,0.7319,-0.0393,0.0367,-2.0210,0.2200,0.2819,0.4288,14.8474,-11.2118,-48.1778,261.3118,-8.3698,-0.4012,46.89685680,-114.03538140,1.31578481,957.25854492,
144.204190,0.0251,0.1925,0.8393,0.4915,0.6796,-1.9026,-0.1012,-0.0141,0.3172,15.0304,-12.5538,-47.8972,258.7549,-9.0662,-0.5364,46.89685680,-114.03538140,1.31578481,957.25854492,
144.304702,0.0311,0.1676,1.0907,0.5088,0.3143,0.9215,0.2743,0.1973,0.4490,14.4326,-12.9808,-47.4824,256.6658,-9.2939,-0.2932,46.89685680,-114.03538140,1.31578481,957.25854492,
144.405444,0.0833,0.2132,1.1191,0.8866,1.1220,1.2815,-0.1796,0.0147,0.2925,14.7376,-15.1402,-47.3360,253.8691,-10.5129,-0.7882,46.89685680,-114.03538140,1.31578481,957.25854492,
144.505785,-0.0079,0.1890,0.8867,-0.0453,0.0708,-0.5616,0.1945,0.2413,0.6333,14.5546,-15.0548,-46.9090,251.7492,-10.4688,-1.1914,46.89685680,-114.03538140,1.31578481,957.25854492,
144.606083,-0.1093,0.0826,1.0063,-0.4660,-0.4169,0.4662,-0.0820,0.4859,0.2668,15.0304,-15.0182,-47.4458,249.4884,-9.5888,-1.7133,46.89685680,-114.03538140,1.31578481,957.25854492,
144.706444,-0.0127,0.1102,0.8248,0.3639,-0.2650,-1.7370,0.1236,-0.0455,0.4740,15.7868,-16.5676,-46.4332,246.8262,-10.1803,-2.9511,46.89685680,-114.03538140,1.31578481,957.25854492,
144.807046,0.0503,0.1445,0.8184,0.8210,-0.3520,-1.5262,0.3197,-0.0450,0.3859,14.6400,-18.0438,-45.6158,244.3738,-11.2987,-2.2198,46.89685680,-114.03538140,1.31578481,957.28106689,
144.907535,0.0313,0.1860,1.1291,0.5732,-0.1042,1.2934,0.0393,-0.3009,0.0520,13.6762,-19.0686,-45.9574,243.3435,-12.4857,-0.6559,46.89685740,-114.03539760,1.24644470,957.28106689,
145.007964,0.1003,0.0791,1.4313,0.6232,-0.7413,3.7708,-0.4595,-0.9358,-0.0713,12.3342,-17.6656,-46.7626,243.5635,-10.6643,1.2521,46.89685740,-114.03539760,1.24644470,957.28106689,
145.108182,0.1445,0.1188,1.0812,1.1123,-0.3445,1.4050,0.1345,0.1341,0.1075,10.7238,-17.3850,-47.0554,243.3872,-9.9397,2.8615,46.89685740,-114.03539760,1.24644470,957.28106689,
145.208485,-0.0051,0.2015,0.6126,-0.1858,0.4017,-3.5707,0.0699,0.0827,0.1205,11.1020,-18.6294,-46.8846,242.4898,-11.0652,1.8258,46.89685740,-114.03539760,1.24644470,957.28106689,
145.308810,0.0619,0.1906,0.8540,0.3195,0.2503,-1.3597,0.1063,0.0713,0.3796,11.1996,-18.5318,-46.9822,241.1096,-11.2100,1.9764,46.89685740,-114.03539760,1.24644470,957.28106689,
145.409074,0.1264,0.1909,1.1534,0.8333,0.2095,1.4874,0.0455,-0.0121,0.3218,10.3700,-19.6054,-46.1648,239.0283,-11.9901,2.4691,46.89685740,-114.03539760,1.24644470,957.28106689,
145.509439,0.0881,0.1731,1.1452,-0.0447,-0.0500,0.6311,-0.1402,-0.0311,0.5359,11.5412,-20.4838,-46.0916,236.5896,-12.3046,1.0070,46.89685740,-114.03539760,1.24644470,957.28106689,
145.610757,0.1215,0.0513,1.1253,1.0822,-0.9834,0.9215,-0.4245,-0.1788,0.2130,10.2236,-20.1788,-46.3966,234.2790,-10.9653,1.8629,46.89685740,-114.03539760,1.24644470,957.28106689,
145.710143,0.1154,0.1554,0.7928,1.0335,0.0956,-1.4318,0.0566,0.2643,0.1746,11.2484,-19.3370,-46.2746,232.7067,-9.3486,1.5183,46.89685740,-114.03539760,1.24644470,957.28106689,
145.810237,0.1046,0.1422,0.9133,0.7341,0.0952,-1.1223,0.0240,-0.0995,0.0369,10.5408,-19.5932,-46.7016,232.2607,-9.3132,1.7587,46.89685740,-114.03539760,1.24644470,957.28454590,
145.910938,0.0392,0.1599,0.9514,0.2783,0.0244,-0.4485,0.2601,-0.0389,-0.2276,10.7482,-19.6542,-45.9574,232.8365,-10.2751,1.8581,46.89685420,-114.03541290,1.24618709,957.28454590,
146.011250,0.0789,0.2655,1.2387,0.2952,1.3627,2.6720,0.2452,-0.0619,0.0550,10.4066,-20.2398,-46.2868,233.7814,-11.3841,2.4094,46.89685420,-114.03541290,1.24618709,957.28454590,
146.111399,0.0937,0.0375,1.0983,0.4439,-1.5420,1.3441,0.1621,-0.0090,-0.0740,9.0036,-21.9600,-47.0676,234.0868,-12.4981,4.0431,46.89685420,-114.03541290,1.24618709,957.28454590,
146.212007,0.0505,0.0894,0.8779,-0.0138,-0.8755,-1.0210,-0.3081,0.1623,0.0064,9.3086,-22.0942,-45.9086,234.0353,-11.9415,3.8377,46.89685420,-114.03541290,1.24618709,957.28454590,
146.312693,0.0320,0.1883,0.7423,0.0899,0.3300,-2.6768,-0.2462,0.1557,0.0791,10.6628,-20.6668,-46.0916,233.1977,-10.6608,2.2631,46.89685420,-114.03541290,1.24618709,957.28454590,
146.413621,0.1508,0.2298,0.9716,0.9157,0.5275,-0.1871,0.2440,0.0703,0.0840,10.9556,-20.5448,-46.2014,232.3122,-11.5242,4.0599,46.89685420,-114.03541290,1.24618709,957.28454590,
146.513559,0.0869,0.2459,1.1488,0.2052,0.6948,1.7795,-0.1420,0.1417,-0.1211,11.6876,-21.1060,-46.1160,232.4344,-12.6145,3.9707,46.89685420,-114.03541290,1.24618709,957.28454590,
146.614158,-0.0245,0.0572,0.9761,-1.0846,-1.3319,0.7582,0.0872,-0.2099,-0.1431,12.0658,-19.8006,-46.5064,233.8103,-9.7042,2.5886,46.89685420,-114.03541290,1.24618709,957.28454590,
146.714476,-0.0264,0.0115,0.9941,-0.5992,-0.7941,-0.0880,-0.4205,0.0901,-0.1421,11.6876,-17.3728,-46.8480,235.2480,-6.7054,2.8201,46.89685420,-114.03541290,1.24618709,957.28454590,
146.814807,-0.0465,0.0618,0.8956,-0.5515,-0.0529,-1.3808,-0.1122,0.0057,0.0412,12.7612,-17.0800,-46.8480,235.1247,-5.9729,1.7645,46.89685420,-114.03541290,1.24618709,957.28454590,
146.917395,0.0469,0.1492,0.8548,0.2827,0.4972,-1.4959,0.2857,0.0306,0.1138,13.1394,-17.2264,-46.9700,234.2766,-6.8555,1.5113,46.89685420,-114.03541290,1.24618709,957.25970459,
147.016412,0.0500,0.1746,1.1287,0.3347,0.6131,1.2698,0.3273,0.1143,-0.1703,13.2614,-18.2024,-46.4576,234.4420,-9.4653,1.7236,46.89685080,-114.03542760,1.22775292,957.25970459,
147.116889,0.1672,0.3177,0.8884,0.6704,1.2565,-1.2018,0.1055,-0.2014,-0.0261,12.6758,-20.9962,-45.3718,235.1201,-13.2413,1.7250,46.89685080,-114.03542760,1.22775292,957.25970459,
147.224716,-0.0121,0.1221,0.8966,-0.6565,-0.6124,-0.3629,-0.2728,0.1410,-0.1485,14.0910,-18.6660,-46.0550,237.4466,-11.8052,3.1304,46.89685080,-114.03542760,1.22775292,957.25970459,
147.324474,0.0356,0.2140,0.7427,-0.1852,0.4453,-2.1252,0.0378,0.0801,0.0927,13.8836,-17.6778,-46.3478,237.7219,-10.5027,3.1764,46.89685080,-114.03542760,1.22775292,957.25970459,
147.416895,0.0517,0.1835,0.8167,0.0872,0.2681,-1.6834,0.1157,0.0211,-0.0543,14.4692,-17.4460,-46.5552,237.7937,-10.5975,3.0182,46.89685080,-114.03542760,1.22775292,957.25970459,
147.524236,0.0911,0.1567,1.1533,0.4397,-0.0769,1.4610,0.3836,0.1215,-0.1602,14.3106,-18.5318,-45.5304,238.3340,-12.4559,2.7013,46.89685080,-114.03542760,1.22775292,957.25970459,
